x,y
549.381,245.291
399.653,336.483
727.16504,319.38702
272.37003,445.93402
479.251,482.58902
277.588,386.648
537.055,118.035995
349.752,465.355
844.239,204.502
429.622,331.858
570.972,268.157
424.536,540.814
298.03,266.984
317.126,315.74402
37.439,385.588
305.159,599.125
317.079,459.61102
488.25302,128.304
241.383,460.431
487.802,339.92
170.278,215.442
134.159,310.181
288.134,402.78802
220.297,461.61902
281.21902,309.25302
273.69302,322.328
438.95203,171.44899
229.038,437.812
191.081,324.80103
718.859,369.121
762.872,238.788
485.549,229.636
173.47299,244.841
199.152,384.092
653.33203,362.626
352.806,347.018
683.562,446.07
120.655,329.30103
328.446,484.066
693.229,187.17299
97.668,246.035
78.31,372.57
479.767,469.55502
75.279,299.213
683.95703,239.374
262.961,444.94302
444.613,451.819
735.653,248.284
43.963,302.46002
323.104,275.424
257.94702,441.299
268.307,480.19202
840.117,233.249
166.817,245.0
708.288,266.394
693.58704,393.33002
406.513,516.645
182.304,359.41702
171.897,226.096
735.09204,432.99503
324.402,382.85
393.987,280.017
474.961,234.939
98.363,273.81302
169.15799,428.31702
215.453,442.868
60.178,317.35202
421.58902,383.2
541.51,313.36502
694.99603,289.191
147.823,219.127
203.263,344.323
228.556,316.57703
712.02203,216.791
705.459,120.838
189.637,276.988
297.64502,350.57703
895.945,132.81
684.933,393.668
660.74603,290.40002
94.404,301.377
393.876,304.084
463.07703,220.33499
506.81802,394.84802
435.10602,456.431
483.57602,413.29102
483.86502,406.54602
691.468,180.267
763.34503,388.70102
820.744,319.05002
818.351,322.07703
110.79099,453.26102
497.68802,324.931
406.57602,525.997
352.51,533.937
319.491,343.816
609.97003,300.074
735.255,293.131
576.51,489.84402
373.17502,379.385
300.078,349.122
270.76,295.138
301.23602,344.475
651.67303,183.594
452.93002,515.51
195.36699,278.777
460.388,281.0
648.052,185.45999
287.70102,586.484
438.74802,256.03302
659.77704,305.889
217.08,461.52103
98.663994,266.463
521.42303,393.35602
198.854,299.849
675.478,303.263
488.131,450.64
809.825,264.04602
592.839,278.45
263.159,327.088
389.558,422.776
739.37604,529.706
91.347,483.89603
701.148,347.578
251.56999,275.898
565.172,159.399
198.342,362.11902
307.38202,309.08502
286.51102,353.704
678.994,260.273
463.198,494.364
756.78503,284.01102
65.593994,308.80502
285.962,309.095
455.38,471.733
435.126,337.54102
169.618,416.32703
692.25,331.221
144.314,418.591
139.648,355.79202
43.366,330.19302
496.345,482.836
485.49402,287.936
526.041,301.38702
362.653,413.653
859.043,285.01202
105.17899,226.306
629.62103,208.10199
151.92099,379.997
115.394,351.358
744.372,156.062
212.027,396.173
801.802,298.224
238.42299,484.40402
446.89603,279.44302
183.369,269.12802
781.616,268.73602
536.622,93.550995
539.55,154.131
519.25104,313.694
581.727,129.94499
869.242,390.109
243.578,339.40002
548.424,373.208
499.71802,445.687
120.121994,269.84003
596.419,237.797
647.058,251.594
99.226,296.017
425.652,403.224
541.10803,209.373
382.36902,362.877
411.556,557.508
285.6,292.96902
644.331,319.622
718.16003,186.506
125.618,207.096
177.14099,282.42502
256.17902,321.92603
707.744,483.199
65.252,362.638
29.821001,336.14502
490.66602,304.67
554.784,159.36299
437.975,406.67902
683.525,361.52103
209.937,526.35803
266.394,311.604
510.019,215.425
528.524,504.195
573.999,289.028
123.071,358.303
686.766,234.176
587.909,440.474
688.343,340.924
513.409,411.56
151.04399,247.795
195.129,417.441
239.922,371.825
748.26404,246.773
335.082,457.212
253.023,277.686
610.94104,234.869
64.391,280.575
582.952,379.242
220.76399,364.91
577.494,379.424
658.826,260.52502
744.463,250.062
452.364,361.088
166.528,463.603
322.668,464.424
330.42902,450.428
292.78,311.441
890.978,252.772
77.12299,450.338
401.48102,453.522
243.864,404.39102
97.863,252.73799
131.142,366.0
251.68,197.90599
442.556,239.782
580.799,303.578
195.48999,247.052
695.281,313.668
501.50803,357.009
194.603,300.62402
142.12799,318.717
169.045,239.40399
796.959,359.99503
432.14502,547.3
758.8,416.755
213.545,446.182
682.55304,212.132
263.83502,425.963
596.58,345.859
275.28302,490.44702
373.37402,461.627
436.97302,426.77402
469.458,346.31302
734.052,305.66302
888.458,351.854
375.64102,383.37802
165.301,272.69
720.739,177.034
399.631,482.18802
493.402,304.329
165.718,253.51599
623.64,258.282
440.26202,440.64502
381.92102,432.592
535.958,145.218
695.782,310.474
470.62302,252.444
379.359,556.66003
352.89502,559.098
263.00702,370.652
40.532,432.993
384.665,516.328
285.04102,365.25302
218.875,239.53099
115.88,367.168
815.18604,286.937
701.307,366.812
782.304,462.52902
643.44403,340.28702
188.10199,350.76
824.114,332.05002
497.15002,548.77
199.588,320.293
722.255,311.446
872.515,248.304
518.07,512.565
201.402,400.81702
299.15802,386.225
554.157,461.893
276.019,343.88303
486.85703,531.71204
421.243,340.47302
514.757,165.273
461.02103,425.366
78.422,327.72302
255.796,495.39
603.56104,451.40802
380.41602,520.724
581.352,448.269
140.657,365.30902
89.133995,269.388
799.499,231.517
250.065,267.79102
62.71,343.53702
356.14902,435.03302
838.958,291.082
666.281,242.254
523.32904,271.433
525.779,150.181
367.84003,486.591
488.039,370.13202
206.717,467.825
171.218,259.919
86.007996,339.806
60.294,412.127
693.529,270.437
637.25,264.989
606.887,385.126
130.94899,219.788
170.486,461.161
48.106,424.699
460.78302,443.709
779.661,213.008
259.286,385.15402
31.297,368.616
391.58502,519.11804
699.43604,313.976
459.704,283.50803
795.153,162.067
333.221,485.29202
55.845,394.52502
900.887,335.405
577.762,302.32703
432.21802,415.10602
605.91504,474.60202
313.868,368.621
299.345,303.82703
396.754,552.289
472.785,389.854
513.632,160.33499
597.02203,192.879
748.839,209.315
209.997,381.96402
478.565,257.55502
432.70203,260.358
280.933,345.06302
610.89703,166.859
136.88899,306.164
421.599,435.2
856.338,281.73502
148.39499,358.72702
582.755,415.53302
782.463,210.64
338.888,335.49802
38.248,284.33502
573.28,324.21002
339.354,407.53302
61.555,313.21802
344.174,412.229
474.549,497.37003
336.29602,454.68402
540.23804,188.831
15.348,329.267
500.25702,182.743
156.55,308.379
237.15599,266.48
251.372,265.828
63.531002,388.349
470.31302,491.135
665.856,338.849
376.96503,320.78302
405.329,410.932
513.36,168.993
435.549,247.168
374.436,429.523
207.177,343.035
524.935,556.071
174.565,248.778
222.493,343.338
188.698,353.45602
260.04102,502.121
245.749,422.902
653.525,415.389
2.01,365.144
704.34204,174.457
124.254,300.354
240.609,519.16003
190.91899,420.297
771.458,351.584
432.483,574.348
638.479,382.32
201.80699,456.13602
539.474,438.47202
368.785,572.834
473.092,213.137
170.33899,422.997
534.188,84.84499
869.359,377.372
210.98799,267.10202
431.065,241.291
357.308,248.43399
288.634,183.26999
447.36102,431.39603
785.328,211.84
632.791,351.64603
183.315,329.588
506.55502,439.888
48.937,399.34802
852.137,269.08502
48.588,339.984
387.647,554.76
570.802,303.76102
779.081,246.427
317.299,392.86502
190.651,299.46902
416.84003,306.286
439.648,551.885
253.834,380.765
118.077995,272.083
791.196,221.386
13.244,301.022
763.761,384.579
557.278,100.287994
743.558,114.883995
290.02502,362.575
643.41504,403.039
719.469,396.614
493.74002,431.70203
602.92303,317.59302
361.59802,561.64
526.039,373.02502
254.663,578.948
695.91003,422.268
469.846,193.78
548.002,329.431
296.93802,631.583
484.96503,389.562
151.125,424.24402
444.828,390.406
149.937,373.367
631.748,425.694
182.088,352.43402
760.88904,346.492
838.275,256.526
504.958,337.98502
506.462,199.25
147.938,258.806
273.48102,341.954
406.778,264.906
854.206,350.32703
311.966,460.88602
435.273,465.31302
474.453,182.316
174.748,265.75302
494.535,352.96902
551.976,225.207
333.945,524.304
131.925,398.94
15.616001,380.22
427.868,327.808
751.195,269.18002
228.81099,232.806
366.377,291.15802
790.612,349.21902
243.82399,369.72
529.301,275.228
258.045,484.071
360.643,517.387
611.028,387.862
82.708,459.957
653.375,291.81702
611.918,318.036
450.354,379.022
383.70102,527.891
451.691,214.788
563.71,208.632
179.50499,364.332
306.21402,518.03503
402.92502,314.19302
433.648,301.752
623.275,349.53802
56.645,290.453
514.723,338.69302
211.47299,318.94302
816.02704,345.7
740.155,269.389
270.073,387.66602
416.884,530.687
259.932,221.971
722.275,174.9
348.363,523.512
555.254,542.559
649.835,251.86499
776.385,344.74402
347.272,628.86804
274.47,547.633
172.222,446.698
52.893,377.476
374.685,568.076
324.751,401.019
385.367,454.272
184.39499,353.566
81.639,337.08002
133.72699,251.11299
249.687,284.502
768.924,263.60202
620.22504,286.578
616.495,263.37302
744.089,245.146
628.834,322.789
336.821,383.64102
418.996,323.875
382.209,584.58
494.595,607.53503
272.403,387.306
60.795002,292.362
287.21402,342.96503
188.969,410.68903
414.138,417.191
752.562,345.36102
207.58699,420.841
476.187,304.019
526.61304,318.55502
144.013,322.08002
844.952,195.583
518.919,387.866
205.321,248.461
407.81802,287.859
656.26404,217.19699
240.927,282.126
157.123,286.0
564.84,168.39099
298.51202,425.44302
295.30402,319.68802
703.312,301.143
383.116,456.94302
758.826,364.36502
484.769,375.148
698.433,299.471
404.435,340.139
67.272995,399.599
232.72,450.234
121.99,376.32
831.455,186.18199
134.383,383.24802
390.23,526.573
91.242,375.781
647.153,482.897
152.866,341.63702
548.617,438.91302
852.21204,359.975
310.38702,450.94302
463.337,435.43802
468.28702,449.001
367.566,273.42502
331.13702,304.82
671.056,137.76999
363.5,471.476
384.832,530.413
491.307,530.922
701.563,294.70203
31.098,365.79102
484.889,411.043
471.74802,203.86699
713.339,314.41302
662.906,256.419
730.892,311.97702
613.157,224.31099
389.34402,209.486
265.45602,314.028
198.125,333.885
256.08502,351.43402
113.5,399.77002
216.51,509.98602
53.669,297.66202
384.614,548.362
239.119,419.44302
479.26102,184.95999
842.73004,292.19202
349.172,210.81099
454.79102,286.66602
784.95703,254.4
326.81702,363.518
533.09503,201.209
382.573,538.575
788.157,260.978
424.32703,365.70102
422.724,246.036
170.034,356.462
408.079,411.562
659.687,371.354
579.591,358.492
554.766,525.468
542.354,282.901
374.17603,554.607
800.445,294.496
589.53503,317.023
462.42902,628.127
551.793,280.81403
611.82404,116.492
462.622,357.20203
712.386,159.26599
437.46902,451.772
31.494999,316.53802
534.032,448.60602
738.127,284.687
268.172,275.25803
599.32,244.244
476.406,359.603
338.08102,341.924
204.918,406.68402
534.112,305.71503
334.034,345.177
329.614,534.991
565.544,292.92502
73.597,306.889
742.767,430.075
582.059,329.89
456.64603,288.24402
384.937,439.20102
574.731,317.355
745.39,297.713
761.037,377.16302
360.614,439.944
47.872,325.80902
408.023,390.858
22.005001,271.932
266.13303,316.841
178.991,426.622
654.386,391.18002
213.271,271.21402
336.06403,394.849
227.12999,460.02902
493.627,163.269
577.003,177.07199
729.682,336.19
414.06802,423.566
759.69904,328.74902
336.017,508.6
305.854,317.234
192.82399,486.87003
373.812,458.54
482.681,492.53702
462.32703,379.39502
419.85202,176.55899
225.272,341.89102
878.719,259.74902
732.146,337.763
234.757,217.787
227.728,423.59802
590.305,597.099
837.538,316.368
698.21204,328.81
244.28,430.927
75.097,406.83902
136.721,357.69302
320.362,346.562
514.48004,162.718
517.44904,311.88602
349.237,469.159
590.40204,436.686
691.315,280.407
452.82602,270.639
787.64,349.52002
124.909,408.846
101.937,291.48602
368.536,557.545
148.354,313.036
469.767,432.548
522.891,314.181
392.22,364.349
745.75104,288.566
25.09,387.743
306.27002,327.05402
259.75702,465.367
353.22,435.97702
398.078,459.836
523.228,137.487
487.113,385.55902
257.368,293.504
387.96902,227.441
214.067,394.90002
528.234,278.665
463.043,296.756
661.619,395.16702
356.20602,450.515
802.43,276.16702
789.30304,291.091
772.254,233.12999
600.007,102.169
315.05002,389.049
184.885,280.24902
214.418,228.312
273.743,278.069
111.618996,238.56999
405.263,337.96002
725.419,233.401
269.09402,313.13
390.812,415.475
58.539,400.708
861.265,262.45102
436.349,314.905
575.947,574.878
69.06799,291.41602
813.101,327.99503
223.362,479.526
100.814995,303.25
640.667,456.16202
886.716,189.48
24.743,374.238
241.702,372.58002
302.388,401.16202
424.71402,264.11102
108.131996,264.25803
422.531,325.25
455.806,91.37399
418.345,453.246
704.117,348.644
762.065,222.625
451.101,488.751
637.0,232.034
223.651,499.48102
775.64,392.38
519.38403,167.221
789.916,244.32399
180.689,526.288
153.136,440.35703
366.79102,495.286
261.415,349.803
622.268,411.353
184.364,203.797
115.312996,382.777
263.46902,338.665
693.054,239.833
350.323,260.41602
190.902,457.57202
157.12599,340.349
358.79202,456.694
267.13702,309.06403
521.30304,443.59003
778.21704,284.634
729.183,237.79399
101.85899,389.918
225.166,440.751
295.63202,325.733
768.37,348.46503
216.827,485.52402
116.161995,252.674
703.188,363.031
620.92,386.579
380.009,600.31903
251.346,353.38702
526.979,269.55502
264.549,388.734
496.712,317.42
92.227,373.66702
309.63202,283.207
892.646,325.075
655.97003,367.60202
800.464,280.353
661.586,443.398
524.672,204.101
258.187,300.96503
579.606,327.419
876.708,134.162
10.611,260.139
263.019,305.333
303.579,521.268
409.017,480.01602
393.23502,371.37402
428.77402,480.087
189.366,435.97202
282.47302,361.422
749.827,215.665
684.545,45.206
602.244,144.69699
406.71802,599.05304
83.194,269.047
513.519,288.75
423.036,269.52402
294.919,408.98102
90.709,329.459
172.739,249.902
268.345,363.653
182.034,444.566
55.767002,288.695
605.539,232.31099
61.025,404.24902
518.175,438.336
212.711,410.747
91.712,349.514
269.885,248.993
537.526,245.661
206.67299,374.252
480.448,317.39502
400.509,446.704
438.526,554.642
792.671,345.91202
698.92804,330.88602
403.67,419.871
306.509,390.21002
713.482,361.075
130.374,225.15399
80.447,307.35703
688.914,312.06802
418.21002,556.776
254.885,426.471
296.489,216.535
468.50302,337.178
118.113,335.263
203.179,352.467
152.799,201.17299
651.602,286.165
359.556,416.72202
301.897,385.05002
575.261,244.58899
10.14,309.37302
394.983,523.96204
96.118996,331.55103
258.574,312.05902
729.299,271.35202
163.72,247.35199
640.047,299.187
532.17804,435.574
62.568,294.54102
483.767,356.84402
308.308,405.15402
149.269,368.458
508.553,218.038
86.660995,284.68903
694.23804,441.48602
194.943,491.605
422.71902,554.526
171.599,369.99503
565.892,164.275
310.13303,495.98102
280.349,280.5
134.67299,314.209
678.24603,204.097
349.58902,501.71402
189.403,393.81302
168.446,390.864
549.62103,257.47
126.328995,304.33502
786.114,221.438
491.54102,250.569
421.963,371.522
671.92303,404.73
369.285,420.738
171.071,466.724
213.967,235.728
854.427,251.043
415.35,280.35
122.159996,320.79
818.351,365.26102
465.41702,499.052
170.874,494.353
184.69499,416.191
507.38202,522.62
278.479,438.437
390.267,480.142
517.006,293.66602
407.88702,379.27502
606.773,426.241
447.987,356.37402
297.776,272.04
276.99802,360.784
73.40099,265.514
529.34,447.35202
803.66003,345.566
245.905,460.922
416.838,521.083
722.33,227.955
230.786,236.98
508.22302,448.075
137.045,327.379
181.14099,347.82202
504.32,394.68402
748.507,180.89099
636.67804,396.27002
365.41702,429.151
205.76599,357.89102
35.561,338.89603
582.644,154.80699
399.427,565.352
322.459,530.145
490.588,456.21902
19.132,259.375
264.496,423.558
511.64502,465.144
295.181,310.522
498.194,304.644
537.271,234.289
473.096,325.614
809.523,252.466
732.922,321.96902
92.784996,274.823
751.932,188.185
346.06403,378.39502
468.14102,254.50099
252.912,324.057
444.709,521.50104
301.42102,162.588
395.147,402.208
542.51404,260.45602
197.138,418.45203
136.47,236.012
285.604,351.1
465.832,114.757996
173.51799,450.492
224.78099,456.815
568.86804,522.41003
571.60803,185.688
623.132,323.103
602.538,159.22
686.684,407.474
524.28503,304.18002
691.097,391.47202
669.299,309.754
517.338,118.917
262.43402,277.92603
307.954,372.87402
803.958,402.77402
734.333,442.949
438.523,461.026
391.50702,581.433
282.37402,347.66
247.785,408.267
550.315,275.22202
741.578,242.36699
375.18802,475.256
609.44403,206.301
250.67299,371.086
289.209,521.732
552.74304,181.75299
243.747,297.092
150.456,401.824
645.258,382.06
41.692,349.57
417.471,595.32404
760.033,175.791
232.972,464.526
427.058,338.312
585.157,281.639
490.56,270.95602
281.545,421.364
478.329,253.134
84.005,275.777
727.247,225.605
528.53503,184.172
183.823,472.64
57.034,235.109
454.78702,429.26
122.854996,203.886
449.547,227.627
86.133995,335.953
633.153,306.415
902.365,269.126
278.958,295.178
612.7,285.644
183.012,376.41602
610.761,421.13303
646.273,391.74902
610.59204,262.34003
498.225,430.33502
444.435,344.592
153.15399,308.165
327.56702,450.47702
679.82,273.858
602.697,480.075
259.539,359.56403
541.286,322.613
326.26202,380.944
509.45203,484.747
465.983,403.389
411.471,594.504
92.001,361.591
796.416,219.778
228.371,261.741
168.177,302.694
108.545,247.26399
247.664,342.859
239.877,348.5
795.416,325.737
435.92102,239.267
390.816,550.067
786.75,362.18402
423.22702,394.048
128.778,315.32
623.38403,194.595
538.591,495.03302
468.574,530.946
166.929,125.134995
397.29102,481.118
82.603,297.315
643.255,390.437
781.76,318.38
324.643,361.95502
409.591,403.174
512.835,431.87402
232.813,381.09302
76.17799,241.567
424.493,293.463
200.22699,305.825
349.392,380.69
519.374,289.898
190.528,350.49402
658.68604,394.023
197.11,298.423
225.16899,531.094
748.687,269.67603
741.705,222.308
10.153,370.828
152.85199,157.97299
148.017,239.918
163.499,287.177
475.298,431.648
529.968,254.48
94.585,395.07202
604.91003,153.84
236.525,289.62802
324.16302,314.075
473.05402,335.53702
192.208,283.047
581.208,138.12999
669.0,378.448
464.62402,478.708
218.094,391.467
342.37003,374.21902
387.93402,299.63303
512.616,252.54799
744.696,341.627
602.15204,359.363
348.948,533.72003
374.233,557.151
303.978,317.808
503.28702,224.51999
372.462,184.944
269.31,292.47202
89.410995,283.62402
562.48004,526.063
769.511,376.441
169.075,265.90802
633.21204,416.911
512.344,393.17902
529.17,238.746
682.411,386.854
600.144,184.86499
350.06802,519.63403
731.44104,247.03
691.55,200.371
848.539,390.493
196.901,324.116
656.448,372.859
385.14502,392.894
402.672,428.27002
270.065,418.435
477.0,137.427
359.678,580.757
191.966,249.69899
68.510994,199.30699
515.378,395.71902
382.625,376.635
95.128,204.521
277.103,233.011
135.831,267.01102
214.939,339.501
253.76599,332.86102
537.003,174.226
663.959,438.409
442.98102,569.505
483.858,366.85
497.631,245.705
148.09,413.595
239.344,261.87003
335.39,252.25
249.831,251.44
328.504,439.802
837.42,387.419
243.535,400.298
310.334,246.08
734.539,183.963
439.16602,376.582
574.62103,233.01
418.14603,567.288
459.48102,539.271
36.297,243.02899
463.052,498.812
417.759,293.209
302.08002,410.195
772.904,198.713
483.38202,386.02002
165.51999,328.897
727.432,337.959
91.854,431.884
435.08902,520.909
558.547,491.683
594.351,318.743
455.43402,542.604
626.877,339.531
47.504,330.99802
563.00104,103.321
495.669,397.603
594.96704,264.90402
497.648,142.526
180.676,266.648
172.791,365.65802
799.067,370.46902
557.585,207.149
713.017,253.586
243.512,523.019
396.707,287.729
733.51404,467.217
602.633,104.975
424.20102,298.73
765.538,182.63899
689.02,533.24603
415.42902,556.576
198.825,436.196
368.35,316.613
433.427,382.255
427.38,472.59402
671.62103,147.163
196.229,405.16302
413.096,555.29803
682.193,206.618
601.112,371.629
239.702,360.23602
308.256,326.31302
723.676,405.026
630.136,295.358
633.146,465.937
45.258,373.241
515.028,537.221
322.24002,519.846
607.888,170.664
577.336,101.556
383.65002,518.627
288.99902,305.552
739.63403,333.17603
200.54599,371.78
380.737,458.884
703.735,237.43
212.062,453.435
160.986,322.789
388.674,393.54
718.73303,277.903
542.27203,337.484
269.919,425.04102
760.53503,220.343
160.465,275.893
396.626,375.05902
551.45,267.349
359.919,368.72302
224.431,267.759
487.86502,312.427
540.326,203.383
614.25903,354.24402
664.945,199.22699
779.701,443.38
808.221,339.172
268.273,488.657
420.849,525.525
446.862,315.02103
613.487,232.157
389.97202,308.06
103.534996,457.961
533.143,204.485
193.50099,276.989
151.834,176.229
159.701,338.043
475.515,261.359
401.798,561.223
66.56799,274.795
136.81,289.631
744.914,205.57199
124.85899,311.41202
695.538,280.90802
194.321,434.63702
762.663,348.187
511.14502,219.458
184.597,240.224
876.775,333.405
668.869,351.91302
442.278,564.276
740.361,344.173
640.129,221.375
135.855,455.63303
475.16302,476.082
147.761,420.285
141.795,385.103
319.72202,438.778
320.42102,405.071
419.24802,400.213
546.412,239.892
414.81,563.283
766.991,337.371
243.55,438.599
95.34,401.04102
292.022,506.267
498.40802,150.624
76.175995,422.432
277.467,317.117
629.485,424.445
537.252,278.239
597.302,113.590996
430.75,484.72202
310.57202,409.928
846.284,322.23602
711.72003,128.78
248.207,333.449
164.894,414.545
375.74402,392.256
188.547,252.629
299.445,405.586
281.98602,402.437
390.89502,449.445
719.881,201.642
90.743996,270.39603
663.169,149.84799
707.401,219.224
367.243,295.457
318.009,427.795
220.68399,234.344
141.03299,251.67099
876.873,217.62
190.538,365.27103
236.064,291.86502
379.5,420.716
210.327,403.013
526.373,478.483
253.416,505.91702
718.12,400.114
626.367,296.002
242.757,276.302
236.433,428.415
608.873,348.031
707.45404,134.836
199.401,368.134
603.498,348.38702
299.41,445.08902
505.77902,145.277
448.5,359.687
250.18,342.94
399.018,408.794
706.91504,392.46902
649.883,254.85399
146.582,251.875
374.239,506.435
576.684,527.339
574.321,68.005
66.74,484.66602
443.54,307.48203
675.77,363.284
736.908,164.162
574.357,179.836
328.885,549.729
79.444,289.782
568.537,411.47202
641.037,278.17102
279.151,525.878
480.68002,220.549
559.41003,532.646
78.529,278.17
486.97202,485.12003
56.98,402.77002
83.869995,361.709
568.75,302.474
399.864,495.32602
735.379,220.717
299.83102,415.23602
335.273,385.226
279.588,297.656
189.609,418.71503
492.522,136.147
643.241,146.422
352.63303,402.51102
156.015,467.04602
283.28702,304.52902
63.517002,360.224
388.384,530.60504
719.66504,343.742
456.14902,254.482
496.142,255.11
607.102,321.785
157.701,254.985
546.84503,314.084
817.524,341.739
474.349,216.70999
703.201,234.93599
583.301,296.414
157.701,298.64502
777.782,320.16602
236.002,359.116
154.18199,235.333
688.93,442.829
104.057,234.04599
506.73602,301.556
744.504,208.002
259.539,348.08902
408.49402,450.15002
756.313,235.605
454.424,281.066
209.588,385.116
52.503002,421.884
332.958,406.894
447.06802,509.25302
545.942,305.46503
435.019,363.228
658.486,421.13202
290.27002,280.55002
621.56104,446.25302
596.914,536.67
662.58,272.45502
310.54602,523.742
630.38904,455.06702
519.908,347.81302
270.87402,267.155
386.45,502.385
324.608,236.765
439.33002,437.842
355.70602,409.674
185.11299,405.989
718.63,322.242
793.50104,383.364
228.718,276.475
460.20102,480.157
557.11304,260.91302
522.644,139.744
426.144,367.95602
252.707,555.33704
335.488,375.69
668.718,343.97702
370.233,485.397
328.23,488.01602
734.419,141.795
700.991,243.87599
131.46199,457.656
304.075,299.991
527.47003,398.43802
447.888,295.294
776.513,200.648
185.777,367.907
605.029,305.65802
673.99304,237.274
280.04202,342.328
158.56099,288.238
569.431,178.83699
25.5,370.05502
114.492,287.251
671.146,188.039
170.46399,399.616
452.377,224.842
102.5,352.06702
260.691,311.48203
723.27203,408.30902
477.269,433.45502
446.075,415.005
325.782,523.998
743.417,193.76799
391.074,359.36502
666.476,459.867
43.948,438.819
365.556,547.86804
176.664,234.21199
488.988,296.889
211.257,421.713
373.752,483.036
418.407,435.67603
96.869995,408.725
268.285,193.75099
599.926,250.739
519.66003,161.341
465.23,180.256
546.84503,159.47299
319.80402,526.662
233.257,264.07602
455.933,426.799
472.778,475.746
563.948,415.454
427.987,539.382
833.726,285.474
435.022,531.679
840.53503,284.536
321.346,468.527
367.393,488.953
231.974,475.446
57.223,304.351
522.288,205.177
284.935,259.114
644.632,262.173
569.273,320.504
220.81099,314.76102
349.549,552.774
547.094,222.583
443.97702,464.69202
508.845,437.797
383.55902,430.76202
626.919,261.308
211.441,247.956
177.479,333.19
340.105,390.52502
294.864,393.334
753.631,287.256
409.716,408.31802
599.834,154.621
116.806,221.928
809.706,230.56099
431.17603,349.87003
620.244,240.84799
525.998,522.624
118.78999,471.34702
456.92603,531.70404
500.04202,284.302
140.98799,157.942
145.978,236.68599
177.407,314.612
121.02,374.153
882.596,257.276
217.696,319.63303
141.06099,268.967
452.333,253.105
302.24002,294.484
738.508,148.368
141.647,297.01
291.742,371.91202
780.899,330.82703
577.101,304.61102
300.756,324.75302
552.433,310.562
535.71,220.896
483.622,399.284
629.06604,226.484
393.868,526.377
56.778,375.086
147.0,131.458
83.556,396.1
362.68802,572.997
79.54099,382.087
286.60703,360.49503
742.40204,314.906
624.29803,57.771
8.326,385.932
767.849,350.898
648.477,169.64499
449.19,466.57
432.50803,568.666
181.791,258.50702
340.573,477.01202
299.284,534.951
224.563,367.531
602.492,268.935
769.83203,255.35399
402.39902,479.83902
737.606,230.064
498.32,315.501
299.93802,383.781
226.974,359.04
361.49802,537.56903
446.612,308.55103
267.798,258.751
496.815,446.36102
380.90402,429.98102
415.33902,510.436
302.78302,378.905
170.943,439.63
391.354,314.89102
444.74402,524.19
511.591,349.937
390.737,508.14
447.26102,387.694
363.60202,321.77002
92.411995,239.358
645.08,270.82602
152.01399,392.28302
525.05304,296.096
597.58704,126.946
599.142,346.962
168.552,258.821
304.648,388.75302
248.234,359.17902
447.33902,190.799
167.37599,308.691
221.443,374.05103
688.14,200.344
416.716,348.617
710.773,338.76202
542.31903,307.293
219.715,318.70102
302.45502,286.293
727.98004,244.87999
874.19,270.083
780.434,146.316
370.90002,236.43
53.28,381.859
238.52899,384.40402
183.537,251.739
792.8,270.89502
211.0,288.21902
510.899,258.60602
381.657,412.23502
316.94302,516.187
455.556,403.62402
149.471,309.247
60.319,309.028
727.81104,394.355
34.716,333.172
780.659,377.308
112.51199,285.169
541.023,327.582
357.24802,566.807
550.943,201.12999
750.64,164.245
220.043,396.07602
436.489,533.028
199.84799,462.449
419.506,547.896
441.407,557.282
321.24503,473.466
187.48,235.999
344.66602,324.78302
112.503,162.187
257.035,497.87802
269.105,486.72302
108.099,239.711
511.787,114.284996
204.899,469.755
631.396,308.492
306.143,463.807
268.11502,560.447
458.449,346.90002
247.549,320.518
224.463,452.07602
273.25702,472.786
497.696,331.55103
479.70102,134.045
224.354,333.066
747.344,334.023
177.01799,227.72699
317.16302,286.074
690.378,304.84302
516.306,187.427
110.472,385.562
494.36902,418.302
335.358,503.74503
522.827,472.397
730.131,393.747
597.86804,407.229
232.95999,488.58902
477.864,273.66702
287.92102,289.078
182.07399,354.77002
794.416,338.63
236.453,368.37302
455.64502,449.77103
524.551,284.677
621.06604,453.24902
156.845,230.474
276.251,400.971
362.532,487.868
118.760994,275.346
117.51199,353.036
600.374,320.96902
855.33704,260.26602
220.208,558.045
321.031,377.63602
133.708,265.05402
473.35202,506.54202
764.263,244.325
452.80902,343.423
686.735,162.79
645.205,445.116
409.04202,539.239
311.401,509.53
302.308,297.901
662.977,281.976
851.00104,175.058
215.254,243.146
397.79202,250.73
322.699,358.586
139.043,380.59302
59.583,303.267
539.696,236.038
617.193,416.997
335.017,482.988
467.00302,354.319
84.911995,403.53802
82.506,280.43402
682.247,287.20602
818.62,277.21402
711.867,213.37
505.191,448.906
825.351,229.624
117.23399,316.53702
786.92303,307.411
232.941,311.307
133.474,279.70203
519.894,206.351
324.677,378.368
475.78302,452.44
796.849,193.385
388.88,441.367
186.256,429.409
508.11002,459.191
772.016,333.785
620.248,425.93802
309.0,448.09402
175.136,376.626
69.438995,361.08502
135.619,381.26
710.77203,172.608
650.538,332.457
356.372,546.223
417.614,121.195
666.724,295.19
464.37802,265.978
634.893,264.527
802.195,324.095
568.159,344.558
221.75,369.59402
93.445,367.90402
766.374,261.74402
830.83203,287.45502
491.278,283.989
706.807,320.41202
434.44302,265.72
252.605,300.979
495.242,302.75803
336.799,520.653
224.451,501.584
257.332,349.37802
184.946,316.721
171.683,231.611
283.64502,321.815
